,image,name,price,link,brand,gender
97,http://media.aldoshoes.com/product/TOKOLOGO/37/TOKOLOGO_37_RG_160.JPG,Tokologo,$55.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Tokologo/p/47682854-37,Aldo,w
98,http://media.aldoshoes.com/product/TOKOLOGO/96/TOKOLOGO_96_RG_160.JPG,Tokologo,$55.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Tokologo/p/47682854-96,Aldo,w
99,http://media.aldoshoes.com/product/Taessa/37/TAESSA_37_RG_160.JPG,Taessa,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Taessa/p/48877012-37,Aldo,w
100,http://media.aldoshoes.com/product/Taessa/91/TAESSA_91_RG_160.JPG,Taessa,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Taessa/p/48877012-91,Aldo,w
101,http://media.aldoshoes.com/product/KEDAELLA/97/KEDAELLA_97_RG_160.JPG,Kedaella,$75.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Kedaella/p/47684905-97,Aldo,w
102,http://media.aldoshoes.com/product/TRYNNA/93/TRYNNA_93_RG_160.JPG,Trynna,$65.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Trynna/p/48857265-93,Aldo,w
103,http://media.aldoshoes.com/product/HUFFINGTON/36/HUFFINGTON_36_RG_160.JPG,Huffington,$60.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Huffington/p/48124002-36,Aldo,w
104,http://media.aldoshoes.com/product/HUFFINGTON/91/HUFFINGTON_91_RG_160.JPG,Huffington,$60.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Huffington/p/48124002-91,Aldo,w
105,http://media.aldoshoes.com/product/ARAVIA/36/ARAVIA_36_RG_160.JPG,Aravia,$65.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Aravia/p/47702245-36,Aldo,w
106,http://media.aldoshoes.com/product/ARAVIA/97/ARAVIA_97_RG_160.JPG,Aravia,$65.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Aravia/p/47702245-97,Aldo,w
107,http://media.aldoshoes.com/product/ELIA/28/ELIA_28_RG_160.JPG,Elia,$55.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Elia/p/47733594-28,Aldo,w
108,http://media.aldoshoes.com/product/ELIA/12/ELIA_12_RG_160.JPG,Elia,$55.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Elia/p/47733594-12,Aldo,w
109,http://media.aldoshoes.com/product/UMELASEN/96/UMELASEN_96_RG_160.JPG,Umelasen,$32.50,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Umelasen/p/48587218-96,Aldo,w
110,http://media.aldoshoes.com/product/CATHERYN/36/CATHERYN_36_RG_160.JPG,Catheryn,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Catheryn/p/47780809-36,Aldo,w
111,http://media.aldoshoes.com/product/CATHERYN/97/CATHERYN_97_RG_160.JPG,Catheryn,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Catheryn/p/47780809-97,Aldo,w
112,http://media.aldoshoes.com/product/IBANIA/35/IBANIA_35_RG_160.JPG,Ibania,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Ibania/p/48017776-35,Aldo,w
113,http://media.aldoshoes.com/product/SIMAN/27/SIMAN_27_RG_160.JPG,Siman,$45.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Siman/p/47680488-27,Aldo,w
114,http://media.aldoshoes.com/product/SIMAN/6/SIMAN_6_RG_160.JPG,Siman,$45.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Siman/p/47680488-6,Aldo,w
115,http://media.aldoshoes.com/product/KIARI/98/KIARI_98_RG_160.JPG,Kiari,$32.50,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Kiari/p/48587111-98,Aldo,w
116,http://media.aldoshoes.com/product/Ibilalla/38/IBILALLA_38_RG_160.JPG,Ibilalla,$55.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Ibilalla/p/47696789-38,Aldo,w
117,http://media.aldoshoes.com/product/IBILALLA/97/IBILALLA_97_RG_160.JPG,Ibilalla,$55.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Ibilalla/p/47696789-97,Aldo,w
118,http://media.aldoshoes.com/product/Twana/28/TWANA_28_RG_160.JPG,Twana,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Twana/p/48706539-28,Aldo,w
119,http://media.aldoshoes.com/product/Twana/97/TWANA_97_RG_160.JPG,Twana,$70.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Twana/p/48706539-97,Aldo,w
120,http://media.aldoshoes.com/product/KEDELANIEL/96/KEDELANIEL_96_RG_160.JPG,Kedelaniel,$30.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Ankle-Boots/c/131/Kedelaniel/p/48603396-96,Aldo,w
121,http://media.aldoshoes.com/product/KEESHA/28/KEESHA_28_RG_160.JPG,Keesha,$130.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Knee-High-Boots/c/133/Keesha/p/47505508-28,Aldo,w
122,http://media.aldoshoes.com/product/KEESHA/97/KEESHA_97_RG_160.JPG,Keesha,$130.00,http://www.aldoshoes.com/us/en_US/Women/Boots/Knee-High-Boots/c/133/Keesha/p/47505508-97,Aldo,w
