,image,name,price,link,color,brand,gender
312,http://clarks.scene7.com/is/image/clarks/26114699_AZ?$prod_list$,Spye Astro,$130.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/spye-astro-sand-suede/p/26114699,Sand Suede,Clarks,w
313,http://clarks.scene7.com/is/image/clarks/26120250_AZ?$prod_list$,Candra Blush,$95.00,http://www.clarksusa.com/us/womens-collections/womens-extra-wide-width/candra-blush-grey-suede/p/26120250,Grey Suede,Clarks,w
314,http://clarks.scene7.com/is/image/clarks/26086505_AZ?$prod_list$,Wave.Run,$120.00,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/wave-run-black-lea/p/26086505,BLACK LEA,Clarks,w
315,http://clarks.scene7.com/is/image/clarks/26110644_AZ?$prod_list$,Rosalyn Wren,$110.00,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-wren-black-leather/p/26110644,Black Leather,Clarks,w
316,http://clarks.scene7.com/is/image/clarks/26121613_AZ?$prod_list$,Candra Blush,$95.00,http://www.clarksusa.com/us/womens-collections/womens-extra-wide-width/candra-blush-gold-metallic-leather/p/26121613,Gold Metallic Leather,Clarks,w
317,http://clarks.scene7.com/is/image/clarks/26121418_AZ?$prod_list$,Heavenly Shine,$90.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/heavenly-shine-black-leather/p/26121418,Black Leather,Clarks,w
318,http://clarks.scene7.com/is/image/clarks/26120459_AZ?$prod_list$,Daelyn Hill,$100.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/daelyn-hill-grey-suede/p/26120459,Grey Suede,Clarks,w
319,http://clarks.scene7.com/is/image/clarks/26118842_AZ?$prod_list$,Kendra Sienna,$110.00,http://www.clarksusa.com/us/womens/womens-heels/kendra-sienna-black-leather/p/26118842,Black Leather,Clarks,w
320,http://clarks.scene7.com/is/image/clarks/26120454_AZ?$prod_list$,Candra Light,$95.00,http://www.clarksusa.com/us/womens-collections/womens-extra-wide-width/candra-light-navy-suede/p/26120454,Navy Suede,Clarks,w
321,http://clarks.scene7.com/is/image/clarks/26085074_AZ?$prod_list$,Un.Loop,$130.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/un-loop-navy-leather/p/26085074,Navy Leather,Clarks,w
322,http://clarks.scene7.com/is/image/clarks/26067330_AZ?$prod_list$,Ashland Bubble,$85.00,http://www.clarksusa.com/us/womens/womens-flats/ashland-bubble-brown-leather/p/26067330,Brown Leather,Clarks,w
323,http://clarks.scene7.com/is/image/clarks/26067331_AZ?$prod_list$,Ashland Bubble,$85.00,http://www.clarksusa.com/us/womens/womens-flats/ashland-bubble-black-leather/p/26067331,Black Leather,Clarks,w
324,http://clarks.scene7.com/is/image/clarks/26067332_AZ?$prod_list$,Ashland Bubble,$85.00,http://www.clarksusa.com/us/womens/womens-flats/ashland-bubble-navy-leather/p/26067332,Navy Leather,Clarks,w
325,http://clarks.scene7.com/is/image/clarks/26110955_AZ?$prod_list$,Rosalyn Adele,$110.00,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-adele-black-leather/p/26110955,Black Leather,Clarks,w
326,http://clarks.scene7.com/is/image/clarks/26111425_AZ?$prod_list$,Janey Mae,$110.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-casual-shoes/janey-mae-dark-grey-suede/p/26111425,Dark Grey Suede,Clarks,w
327,http://clarks.scene7.com/is/image/clarks/26111327_AZ?$prod_list$,Hayla Marina,$85.00,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/hayla-marina-black-leather/p/26111327,Black Leather,Clarks,w
328,http://clarks.scene7.com/is/image/clarks/26111328_AZ?$prod_list$,Hayla Marina,$85.00,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/hayla-marina-brown-leather/p/26111328,Brown Leather,Clarks,w
329,http://clarks.scene7.com/is/image/clarks/26085072_AZ?$prod_list$,Un.Loop,$130.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/un-loop-brown-leather/p/26085072,Brown Leather,Clarks,w
330,http://clarks.scene7.com/is/image/clarks/26110774_AZ?$prod_list$,Keesha Luca,$100.00,http://www.clarksusa.com/us/womens-collections/womens-extra-wide-width/keesha-luca-black-leather/p/26110774,Black Leather,Clarks,w
331,http://clarks.scene7.com/is/image/clarks/26120219_AZ?$prod_list$,Candra Light,$95.00,http://www.clarksusa.com/us/womens-collections/womens-extra-wide-width/candra-light-champagne-metallic-leather/p/26120219,Champagne Metallic Leather,Clarks,w
332,http://clarks.scene7.com/is/image/clarks/26114715_AZ?$prod_list$,Spye Astro,$130.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/spye-astro-black-leather/p/26114715,Black Leather,Clarks,w
333,http://clarks.scene7.com/is/image/clarks/26103621_AZ?$prod_list$,Un.Loop,$130.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/un-loop-black-patent-leather/p/26103621,Black Patent Leather,Clarks,w
334,http://clarks.scene7.com/is/image/clarks/26061358_AZ?$prod_list$,Wave.Trek,$140.00,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/wave-trek-black-leather-w-yellow-detail/p/26061358,Black Leather w/ Yellow Detail,Clarks,w
335,http://clarks.scene7.com/is/image/clarks/26113233_AZ?$prod_list$,Petula Sadie,$100.00,http://www.clarksusa.com/us/womens/womens-view-all/petula-sadie-taupe-nubuck/p/26113233,Taupe Nubuck,Clarks,w
336,http://clarks.scene7.com/is/image/clarks/26120336_AZ?$prod_list$,Kearns Garden,$150.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/kearns-garden-black-leather/p/26120336,Black Leather,Clarks,w
337,http://clarks.scene7.com/is/image/clarks/26120935_AZ?$prod_list$,Sillian Paz,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-paz-grey-synthetic-nubuck/p/26120935,Grey Synthetic Nubuck,Clarks,w
338,http://clarks.scene7.com/is/image/clarks/26121594_AZ?$prod_list$,Leisa Bliss,$85.00,http://www.clarksusa.com/us/womens/womens-clogs/leisa-bliss-dark-brown-leather/p/26121594,Dark Brown Leather,Clarks,w
339,http://clarks.scene7.com/is/image/clarks/26121593_AZ?$prod_list$,Leisa Bliss,$85.00,http://www.clarksusa.com/us/womens/womens-clogs/leisa-bliss-black-leather/p/26121593,Black Leather,Clarks,w
340,http://clarks.scene7.com/is/image/clarks/26085071_AZ?$prod_list$,Un.Loop,$130.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/un-loop-black/p/26085071,Black,Clarks,w
341,http://clarks.scene7.com/is/image/clarks/26061360_AZ?$prod_list$,Wave.Trek,$140.00,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/wave-trek-navy-nubuck/p/26061360,Navy Nubuck,Clarks,w
342,http://clarks.scene7.com/is/image/clarks/26111581_AZ?$prod_list$,Rosalyn Belle,$110.00,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-belle-black-leather/p/26111581,Black Leather,Clarks,w
343,http://clarks.scene7.com/is/image/clarks/26120403_AZ?$prod_list$,Carleta Paris,$140.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/carleta-paris-brown-oiled-nubuck/p/26120403,Brown Oiled Nubuck,Clarks,w
344,http://clarks.scene7.com/is/image/clarks/26120414_AZ?$prod_list$,Avington Style,$150.00,http://www.clarksusa.com/us/womens/womens-view-all/avington-style-brown-combi-nubuck/p/26120414,Brown Combi Nubuck,Clarks,w
345,http://clarks.scene7.com/is/image/clarks/26122164_AZ?$prod_list$,Heavenly Star,$90.00,http://www.clarksusa.com/us/womens/womens-heels/heavenly-star-black-patent-leather/p/26122164,Black Patent Leather,Clarks,w
346,http://clarks.scene7.com/is/image/clarks/26120858_AZ?$prod_list$,Everlay Kennon,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/everlay-kennon-black-leather/p/26120858,Black Leather,Clarks,w
347,http://clarks.scene7.com/is/image/clarks/26104941_AZ?$prod_list$,Liya Gander,$55.00,http://www.clarksusa.com/us/womens-collections/womens-collection/liya-gander-white-synthetic/p/26104941,White Synthetic,Clarks,w
348,http://clarks.scene7.com/is/image/clarks/26107066_AZ?$prod_list$,Caslynn Shae,$120.00,http://www.clarksusa.com/us/womens-collections/womens-medium-width/caslynn-shae-black-nubuck/p/26107066,Black Nubuck,Clarks,w
349,http://clarks.scene7.com/is/image/clarks/26110811_AZ?$prod_list$,Caslynn Shae,$120.00,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-wedge/caslynn-shae-khaki-nubuck/p/26110811,Khaki Nubuck,Clarks,w
350,http://clarks.scene7.com/is/image/clarks/26110604_AZ?$prod_list$,Kadri Alexa,$140.00,http://www.clarksusa.com/us/sale/sale-view-all/kadri-alexa-black-leather/p/26110604,Black Leather,Clarks,w
351,http://clarks.scene7.com/is/image/clarks/26111583_AZ?$prod_list$,Rosalyn Belle,$110.00,http://www.clarksusa.com/us/womens/womens-heels/womens-wide-fit-heels/rosalyn-belle-navy-leather/p/26111583,Navy Leather,Clarks,w
352,http://clarks.scene7.com/is/image/clarks/26113045_AZ?$prod_list$,Volara Melody,$250.00,http://www.clarksusa.com/us/womens/womens-view-all/volara-melody-rust/p/26113045,Rust,Clarks,w
353,http://clarks.scene7.com/is/image/clarks/26113050_AZ?$prod_list$,Volara Melody,$250.00,http://www.clarksusa.com/us/womens/womens-view-all/volara-melody-black-leather/p/26113050,Black Leather,Clarks,w
354,http://clarks.scene7.com/is/image/clarks/26113618_AZ?$prod_list$,Un.Loop,$130.00,http://www.clarksusa.com/us/womens-collections/womens-narrow-width/un-loop-dark-tan-leather/p/26113618,Dark Tan Leather,Clarks,w
355,http://clarks.scene7.com/is/image/clarks/26116818_AZ?$prod_list$,Crewso Wick,$85.00,http://www.clarksusa.com/us/womens/womens-heels/womens-kitten-heels/crewso-wick-nude-leather/p/26116818,Nude Leather,Clarks,w
356,http://clarks.scene7.com/is/image/clarks/26107780_AZ?$prod_list$,Caslynn Shae,$120.00,http://www.clarksusa.com/us/womens-collections/womens-medium-width/caslynn-shae-white-leather/p/26107780,White Leather,Clarks,w
357,http://clarks.scene7.com/is/image/clarks/26121857_AZ?$prod_list$,Medora Jem,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/medora-jem-mushroom-nubuck/p/26121857,Mushroom Nubuck,Clarks,w
358,http://clarks.scene7.com/is/image/clarks/26120898_AZ?$prod_list$,Sillian Rhodes,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-rhodes-grey-synthetic-nubuck/p/26120898,Grey Synthetic Nubuck,Clarks,w
359,http://clarks.scene7.com/is/image/clarks/26122245_AZ?$prod_list$,Gelata Flora,$140.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/gelata-flora-black-leather/p/26122245,Black Leather,Clarks,w
360,http://clarks.scene7.com/is/image/clarks/26122139_AZ?$prod_list$,Cass Day,$140.00,http://www.clarksusa.com/us/womens/womens-heels/cass-day-black-nubuck/p/26122139,Black Nubuck,Clarks,w
361,http://clarks.scene7.com/is/image/clarks/26122148_AZ?$prod_list$,Cass Pop,$140.00,http://www.clarksusa.com/us/womens/womens-heels/cass-pop-tan-leather/p/26122148,Tan Leather,Clarks,w
362,http://clarks.scene7.com/is/image/clarks/26121759_AZ?$prod_list$,Muckers Ruck,$125.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/muckers-ruck-black-nubuck/p/26121759,Black Nubuck,Clarks,w
363,http://clarks.scene7.com/is/image/clarks/26121611_AZ?$prod_list$,Trigenic Flex.,$150.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/trigenic-flex--grey-combi-sde/p/26121611,Grey Combi Sde,Clarks,w
364,http://clarks.scene7.com/is/image/clarks/26119527_AZ?$prod_list$,Tri Aspen GTX,$180.00,http://www.clarksusa.com/us/womens/womens-boots/womens-winter-boots/womens-waterproof-boots/tri-aspen-gtx-desert-textile/p/26119527,Desert Textile,Clarks,w
365,http://clarks.scene7.com/is/image/clarks/26121337_AZ?$prod_list$,Carima Luna,$160.00,http://www.clarksusa.com/us/womens/womens-boots/womens-midcalf-boots/carima-luna-khaki-nubuck-combi/p/26121337,Khaki Nubuck Combi,Clarks,w
366,http://clarks.scene7.com/is/image/clarks/26120812_AZ?$prod_list$,Sillian Jetay,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-jetay-khaki-synthetic-nubuck/p/26120812,Khaki Synthetic Nubuck,Clarks,w
367,http://clarks.scene7.com/is/image/clarks/26121138_AZ?$prod_list$,Malia Skylar W,$190.00,http://www.clarksusa.com/us/womens/womens-boots/womens-knee-boots/malia-skylar-w-black-leather/p/26121138,Black Leather,Clarks,w
368,http://clarks.scene7.com/is/image/clarks/26121979_AZ?$prod_list$,Mckella Morris,$95.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/mckella-morris-navy-synthetic-nubuck/p/26121979,Navy Synthetic Nubuck,Clarks,w
369,http://clarks.scene7.com/is/image/clarks/26121941_AZ?$prod_list$,Reunite Up Gtx,$200.00,http://www.clarksusa.com/us/womens/womens-boots/womens-winter-boots/womens-waterproof-boots/reunite-up-gtx-brown-leather/p/26121941,Brown Leather,Clarks,w
370,http://clarks.scene7.com/is/image/clarks/26122149_AZ?$prod_list$,Cass Day,$140.00,http://www.clarksusa.com/us/womens/womens-heels/cass-day-tan-suede/p/26122149,Tan Suede,Clarks,w
371,http://clarks.scene7.com/is/image/clarks/26122141_AZ?$prod_list$,Cass Pop,$140.00,http://www.clarksusa.com/us/womens/womens-heels/cass-pop-dark-green-leather/p/26122141,Dark Green Leather,Clarks,w
372,http://clarks.scene7.com/is/image/clarks/26121899_AZ?$prod_list$,Tavan Dawn,$170.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/tavan-dawn-black-combi/p/26121899,Black Combi,Clarks,w
373,http://clarks.scene7.com/is/image/clarks/26120797_AZ?$prod_list$,Sillian Blair,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-blair-oxblood-synthetic-nubuck/p/26120797,Oxblood Synthetic Nubuck,Clarks,w
374,http://clarks.scene7.com/is/image/clarks/26121957_AZ?$prod_list$,Sillian Blair,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-blair-bronze-metallic-synth-nubuck/p/26121957,Bronze Metallic Synth Nubuck,Clarks,w
375,http://clarks.scene7.com/is/image/clarks/26121430_AZ?$prod_list$,Un Hinton,$140.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/un-hinton-aubergine-nubuck/p/26121430,Aubergine Nubuck,Clarks,w
376,http://clarks.scene7.com/is/image/clarks/26120859_AZ?$prod_list$,Everlay Kennon,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/everlay-kennon-aubergine-leather/p/26120859,Aubergine Leather,Clarks,w
377,http://clarks.scene7.com/is/image/clarks/26121977_AZ?$prod_list$,Mckella Morris,$95.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/mckella-morris-black-synthetic-nubuck/p/26121977,Black Synthetic Nubuck,Clarks,w
378,http://clarks.scene7.com/is/image/clarks/26120205_AZ?$prod_list$,Vendra Peak,$120.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/vendra-peak-black-suede/p/26120205,Black Suede,Clarks,w
379,http://clarks.scene7.com/is/image/clarks/26119592_AZ?$prod_list$,Ralene Rose,$110.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/ralene-rose-champagne-leather/p/26119592,Champagne Leather,Clarks,w
380,http://clarks.scene7.com/is/image/clarks/26119594_AZ?$prod_list$,Ralene Rose,$110.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/ralene-rose-black-leather/p/26119594,Black Leather,Clarks,w
381,http://clarks.scene7.com/is/image/clarks/26119991_AZ?$prod_list$,Glick Bayview,$120.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/glick-bayview-aubergine-nubuck/p/26119991,Aubergine Nubuck,Clarks,w
382,http://clarks.scene7.com/is/image/clarks/26118802_AZ?$prod_list$,Othea Ada,$140.00,http://www.clarksusa.com/us/womens/womens-heels/othea-ada-black-leather/p/26118802,Black Leather,Clarks,w
383,http://clarks.scene7.com/is/image/clarks/26118796_AZ?$prod_list$,Othea Ruby,$170.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/othea-ruby-dark-tan-leather/p/26118796,Dark tan Leather,Clarks,w
384,http://clarks.scene7.com/is/image/clarks/26118838_AZ?$prod_list$,Kendra Porter,$140.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/kendra-porter-aubergine-suede/p/26118838,Aubergine Suede,Clarks,w
385,http://clarks.scene7.com/is/image/clarks/26119047_AZ?$prod_list$,Maru London,$140.00,http://www.clarksusa.com/us/originals/originals-shoes/maru-london-black-leather/p/26119047,Black Leather,Clarks,w
386,http://clarks.scene7.com/is/image/clarks/26119049_AZ?$prod_list$,Jez Iglu,$160.00,http://www.clarksusa.com/us/originals/originals-womens-boots/jez-iglu-stone-suede/p/26119049,Stone Suede,Clarks,w
387,http://clarks.scene7.com/is/image/clarks/26121339_AZ?$prod_list$,Carima Pluma,$220.00,http://www.clarksusa.com/us/womens/womens-boots/womens-winter-boots/womens-waterproof-boots/carima-pluma-black-combi-leather/p/26121339,Black Combi Leather,Clarks,w
388,http://clarks.scene7.com/is/image/clarks/26121329_AZ?$prod_list$,Brenna Maple,$90.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/brenna-maple-black-patent-leather/p/26121329,Black Patent Leather,Clarks,w
389,http://clarks.scene7.com/is/image/clarks/26121852_AZ?$prod_list$,Medora Ally,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/medora-ally-navy-leather/p/26121852,Navy Leather,Clarks,w
390,http://clarks.scene7.com/is/image/clarks/26120761_AZ?$prod_list$,Pita Vienna,$220.00,http://www.clarksusa.com/us/womens-collections/womens-clever-fit/pita-vienna-mahogany-leather/p/26120761,Mahogany Leather,Clarks,w
391,http://clarks.scene7.com/is/image/clarks/26121980_AZ?$prod_list$,Mckella Morris,$95.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/mckella-morris-aubergine-synthetic-nubuck/p/26121980,Aubergine Synthetic Nubuck,Clarks,w
392,http://clarks.scene7.com/is/image/clarks/26111357_AZ?$prod_list$,Lorry Grace,$95.00,http://www.clarksusa.com/us/sale/sale-view-all/lorry-grace-taupe-suede-and-leather/p/26111357,Taupe Suede and Leather,Clarks,w
393,http://clarks.scene7.com/is/image/clarks/26111843_AZ?$prod_list$,Blanche Nora,$90.00,http://www.clarksusa.com/us/sale/womens-new-markdowns/blanche-nora-pewter-leather/p/26111843,Pewter Leather,Clarks,w
394,http://clarks.scene7.com/is/image/clarks/26113091_AZ?$prod_list$,Sillian Glory,$85.00,http://www.clarksusa.com/us/sale/sale-womens/sillian-glory-blue-synthetic/p/26113091,Blue Synthetic,Clarks,w
395,http://clarks.scene7.com/is/image/clarks/26116263_AZ?$prod_list$,Hazelle Alba,$95.00,http://www.clarksusa.com/us/sale/sale-womens/hazelle-alba-black-leather/p/26116263,Black Leather,Clarks,w
396,http://clarks.scene7.com/is/image/clarks/26120099_AZ?$prod_list$,Carlita Quinn,$120.00,http://www.clarksusa.com/us/sale/womens-new-markdowns/carlita-quinn-tan-leather/p/26120099,Tan Leather,Clarks,w
397,http://clarks.scene7.com/is/image/clarks/26121247_AZ?$prod_list$,Araya Hale,$105.00,http://www.clarksusa.com/us/sale/sale-new-markdowns/araya-hale-black-suede/p/26121247,Black Suede,Clarks,w
398,http://clarks.scene7.com/is/image/clarks/26120833_AZ?$prod_list$,Nevella Nova,$190.00,http://www.clarksusa.com/us/sale/womens-new-markdowns/nevella-nova-black-multi-leather/p/26120833,Black Multi Leather,Clarks,w
399,http://clarks.scene7.com/is/image/clarks/26122093_AZ?$prod_list$,Sillian Greer,$85.00,http://www.clarksusa.com/us/sale/womens-new-markdowns/sillian-greer-cherry-synthetic-nubuck/p/26122093,Cherry Synthetic Nubuck,Clarks,w
400,http://clarks.scene7.com/is/image/clarks/26120649_AZ?$prod_list$,Mazlyn Mill,$160.00,http://www.clarksusa.com/us/sale/womens-new-markdowns/mazlyn-mill-black-leather-synthetic-combo/p/26120649,Black Leather/Synthetic Combo,Clarks,w
401,http://clarks.scene7.com/is/image/clarks/26120873_AZ?$prod_list$,Mazlyn Mill,$160.00,http://www.clarksusa.com/us/sale/sale-womens/mazlyn-mill-brown-leather-synthetic-combo/p/26120873,Brown Leather/Synthetic Combo,Clarks,w
402,http://clarks.scene7.com/is/image/clarks/26114825_AZ?$prod_list$,Caval Kora,$100.00,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-sport/caval-kora-fuchsia-leather/p/26114825,Fuchsia Leather,Clarks,w
403,http://clarks.scene7.com/is/image/clarks/26118487_AZ?$prod_list$,Aria Flyer,$90.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/aria-flyer-brown-leather/p/26118487,Brown Leather,Clarks,w
404,http://clarks.scene7.com/is/image/clarks/26112006_AZ?$prod_list$,Sillian Tino,$85.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/sillian-tino-black-synthetic-nubuck-combi/p/26112006,Black Synthetic Nubuck Combi,Clarks,w
405,http://clarks.scene7.com/is/image/clarks/26120428_AZ?$prod_list$,Jenness Night,$110.00,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-heels/jenness-night-black-leather/p/26120428,Black Leather,Clarks,w
406,http://clarks.scene7.com/is/image/clarks/26119533_AZ?$prod_list$,Chorus Chic,$110.00,http://www.clarksusa.com/us/womens/womens-heels/chorus-chic-taupe-snake-leather/p/26119533,Taupe Snake Leather,Clarks,w
407,http://clarks.scene7.com/is/image/clarks/26118669_AZ?$prod_list$,Olso Beth,$140.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/olso-beth-black-suede/p/26118669,Black Suede,Clarks,w
408,http://clarks.scene7.com/is/image/clarks/26119031_AZ?$prod_list$,Timberly Grace,$160.00,http://www.clarksusa.com/us/womens/womens-view-all/timberly-grace-black-leather/p/26119031,Black Leather,Clarks,w
409,http://clarks.scene7.com/is/image/clarks/26119573_AZ?$prod_list$,Asney Slipon,$90.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/asney-slipon-black-leather/p/26119573,Black Leather,Clarks,w
410,http://clarks.scene7.com/is/image/clarks/26118623_AZ?$prod_list$,Phenia Carnaby,$130.00,http://www.clarksusa.com/us/originals/originals-womens-boots/phenia-carnaby-rust-vintage/p/26118623,Rust Vintage,Clarks,w
411,http://clarks.scene7.com/is/image/clarks/26120488_AZ?$prod_list$,Malvet Maria,$140.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/malvet-maria-black-leather/p/26120488,Black Leather,Clarks,w
412,http://clarks.scene7.com/is/image/clarks/26121171_AZ?$prod_list$,Un Ashburn,$180.00,http://www.clarksusa.com/us/womens/womens-boots/womens-midcalf-boots/un-ashburn-khaki-suede/p/26121171,Khaki Suede,Clarks,w
413,http://clarks.scene7.com/is/image/clarks/26120386_AZ?$prod_list$,Swansea Tobin,$180.00,http://www.clarksusa.com/us/womens/womens-boots/womens-midcalf-boots/swansea-tobin-khaki-leather/p/26120386,Khaki Leather,Clarks,w
414,http://clarks.scene7.com/is/image/clarks/26121881_AZ?$prod_list$,Un Ava,$140.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/un-ava-navy-suede/p/26121881,Navy Suede,Clarks,w
415,http://clarks.scene7.com/is/image/clarks/26120091_AZ?$prod_list$,Clarene Wake,$220.00,http://www.clarksusa.com/us/womens-technologies/womens-ortholite/clarene-wake-black-leather/p/26120091,Black Leather,Clarks,w
416,http://clarks.scene7.com/is/image/clarks/26121540_AZ?$prod_list$,Wintry Hi,$170.00,http://www.clarksusa.com/us/womens/womens-boots/womens-winter-boots/womens-waterproof-boots/wintry-hi-grey-suede/p/26121540,Grey Suede,Clarks,w
417,http://clarks.scene7.com/is/image/clarks/26121336_AZ?$prod_list$,Carima Luna,$160.00,http://www.clarksusa.com/us/womens/womens-boots/womens-midcalf-boots/carima-luna-black-combi-leather/p/26121336,Black Combi Leather,Clarks,w
418,http://clarks.scene7.com/is/image/clarks/26122466_AZ?$prod_list$,Teffa Adorn,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/teffa-adorn-taupe-nubuck/p/26122466,Taupe Nubuck,Clarks,w
419,http://clarks.scene7.com/is/image/clarks/26120896_AZ?$prod_list$,Sillian Rhodes,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-rhodes-dark-brown-synthetic-nubuck/p/26120896,Dark Brown Synthetic Nubuck,Clarks,w
420,http://clarks.scene7.com/is/image/clarks/26122188_AZ?$prod_list$,Sillian Rhodes,$85.00,http://www.clarksusa.com/us/womens-collections/womens-wide-width/sillian-rhodes-cherry-synthetic-nubuck/p/26122188,Cherry Synthetic Nubuck,Clarks,w
421,http://clarks.scene7.com/is/image/clarks/26119489_AZ?$prod_list$,Tri Abby,$130.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/tri-abby-black-leather/p/26119489,Black Leather,Clarks,w
422,http://clarks.scene7.com/is/image/clarks/26119539_AZ?$prod_list$,Cowley Faye,$110.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/cowley-faye-navy-leather/p/26119539,Navy Leather,Clarks,w
423,http://clarks.scene7.com/is/image/clarks/26119595_AZ?$prod_list$,Temira North,$100.00,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-wedge/temira-north-gold-metallic-leather/p/26119595,Gold Metallic Leather,Clarks,w
424,http://clarks.scene7.com/is/image/clarks/26119580_AZ?$prod_list$,Clarene Award,$130.00,http://www.clarksusa.com/us/womens/womens-sandals/womens-sandals-wedge/clarene-award-plum-nubuck/p/26119580,Plum Nubuck,Clarks,w
425,http://clarks.scene7.com/is/image/clarks/26119581_AZ?$prod_list$,Caslynn Dylan,$120.00,http://www.clarksusa.com/us/sale/sale-womens-wedges/caslynn-dylan-plum-leather/p/26119581,Plum Leather,Clarks,w
426,http://clarks.scene7.com/is/image/clarks/26119476_AZ?$prod_list$,Cowley Aqua,$110.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-comfort-shoes/cowley-aqua-aubergine-snake-leather/p/26119476,Aubergine Snake Leather,Clarks,w
427,http://clarks.scene7.com/is/image/clarks/26119477_AZ?$prod_list$,Cowley Aqua,$110.00,http://www.clarksusa.com/us/womens/womens-shoes/womens-active/cowley-aqua-black-snake-leather/p/26119477,Black Snake Leather,Clarks,w
428,http://clarks.scene7.com/is/image/clarks/26120424_AZ?$prod_list$,Kendra Porter,$140.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/kendra-porter-dark-grey-suede/p/26120424,Dark Grey Suede,Clarks,w
429,http://clarks.scene7.com/is/image/clarks/26119884_AZ?$prod_list$,Minoa River,$170.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/minoa-river-black-leather/p/26119884,Black Leather,Clarks,w
430,http://clarks.scene7.com/is/image/clarks/26120519_AZ?$prod_list$,Minoa River,$170.00,http://www.clarksusa.com/us/womens/womens-boots/womens-ankle-boots/minoa-river-taupe-leather/p/26120519,Taupe Leather,Clarks,w
431,http://clarks.scene7.com/is/image/clarks/26119877_AZ?$prod_list$,Kendra Glove,$200.00,http://www.clarksusa.com/us/womens/womens-boots/womens-knee-boots/kendra-glove-black-leather/p/26119877,Black Leather,Clarks,w
