,brand,category,color,gender,image,link,name,price
460,Clarks,boots,Camel Leather,m,http://clarks.scene7.com/is/image/clarks/26118543_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens/wallabee-boot-camel-leather/p/26118543,Wallabee Boot,$180.00
461,Clarks,boots,Multicolour Sde,m,http://clarks.scene7.com/is/image/clarks/26118580_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens/wallabee-boot-multicolour-sde/p/26118580,Wallabee Boot,$150.00
462,Clarks,boots,Charcoal Suede,m,http://clarks.scene7.com/is/image/clarks/26120119_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-boots/weaver-boot-charcoal-suede/p/26120119,Weaver Boot,$160.00
463,Clarks,boots,Cola Suede,m,http://clarks.scene7.com/is/image/clarks/26120122_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-boots/weaver-boot-cola-suede/p/26120122,Weaver Boot,$160.00
464,Clarks,boots,Tobacco Suede,m,http://clarks.scene7.com/is/image/clarks/26119651_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/devington-cap-tobacco-suede/p/26119651,Devington Cap,$110.00
465,Clarks,boots,Olive Suede,m,http://clarks.scene7.com/is/image/clarks/26121264_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/outlay-roam-olive-suede/p/26121264,Outlay Roam,$115.00
466,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119387_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/garvan-mid-black-leather/p/26119387,Garvan Mid,$100.00
467,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26120547_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/feren-top-black-leather/p/26120547,Feren Top,$130.00
468,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119327_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/flexton-mid-black-leather/p/26119327,Flexton Mid,$140.00
469,Clarks,boots,Dark Tan Suede,m,http://clarks.scene7.com/is/image/clarks/26118547_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-dark-tan-suede/p/26118547,Desert Boot,$140.00
470,Clarks,boots,Dark Green Suede,m,http://clarks.scene7.com/is/image/clarks/26118558_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-dark-green-suede/p/26118558,Desert Boot,$140.00
471,Clarks,boots,Charcoal Suede,m,http://clarks.scene7.com/is/image/clarks/26118564_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-charcoal-suede/p/26118564,Desert Boot,$140.00
472,Clarks,boots,Dark Taupe Nubuck,m,http://clarks.scene7.com/is/image/clarks/26118563_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-dark-taupe-nubuck/p/26118563,Desert Boot,$140.00
473,Clarks,boots,Grey Nubuck,m,http://clarks.scene7.com/is/image/clarks/26120439_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/tri-outflex-gtx-grey-nubuck/p/26120439,Tri Outflex GTX,$180.00
474,Clarks,boots,Bronze Suede,m,http://clarks.scene7.com/is/image/clarks/26118562_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens/wallabee-boot-bronze-suede/p/26118562,Wallabee Boot,$150.00
475,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26119683_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/holmby-top-brown-leather/p/26119683,Holmby Top,$100.00
476,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119634_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/watts-mid-black-leather/p/26119634,Watts Mid,$100.00
477,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119684_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/holmby-top-black-leather/p/26119684,Holmby Top,$100.00
478,Clarks,boots,Tan Leather,m,http://clarks.scene7.com/is/image/clarks/26120126_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/sawtel-summit-tan-leather/p/26120126,Sawtel Summit,$135.00
479,Clarks,boots,Grey Warm Lined Suede,m,http://clarks.scene7.com/is/image/clarks/26122514_AZ?$prod_list$,http://www.clarksusa.com/us/originals/mens-wallabees/wallabee-boot-grey-warm-lined-suede/p/26122514,Wallabee Boot,$180.00
480,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26120438_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/tri-outflex-gtx-brown-leather/p/26120438,Tri Outflex GTX,$180.00
481,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119306_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/lawes-hi-gtx-black-leather/p/26119306,Lawes Hi GTX,$175.00
482,Clarks,boots,Black Suede w/ Lime,m,http://clarks.scene7.com/is/image/clarks/26121267_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/outlay-roam-black-suede-w-lime/p/26121267,Outlay Roam,$115.00
483,Clarks,boots,Bronze Nubuck,m,http://clarks.scene7.com/is/image/clarks/26118565_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-bronze-nubuck/p/26118565,Desert Boot,$140.00
484,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26116133_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-low-boots/verner-style-brown-leather/p/26116133,Verner Style,$100.00
485,Clarks,boots,Tan Burnished,m,http://clarks.scene7.com/is/image/clarks/26116953_AZ?$prod_list$,http://www.clarksusa.com/us/mens-bostonian/bostonian-view-all/narrate-plain-tan-burnished/p/26116953,Narrate Plain,$120.00
486,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26116952_AZ?$prod_list$,http://www.clarksusa.com/us/mens-bostonian/bostonian-view-all/narrate-plain-black-leather/p/26116952,Narrate Plain,$120.00
487,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119484_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/frelan-hike-black-leather/p/26119484,Frelan Hike,$140.00
488,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26103805_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/rockie-top-gtx-black-leather/p/26103805,Rockie Top GTX,$170.00
489,Clarks,boots,Dark Blue Nubuck,m,http://clarks.scene7.com/is/image/clarks/26119768_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/johto-hi-gtx-dark-blue-nubuck/p/26119768,Johto Hi GTX,$180.00
490,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26120690_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/korik-rise-gtx-black-leather/p/26120690,Korik Rise Gtx,$190.00
491,Clarks,boots,Wolf Suede,m,http://clarks.scene7.com/is/image/clarks/26106561_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/desert-boot-wolf-suede/p/26106561,Desert Boot,$130.00
492,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26119632_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/watts-mid-brown-leather/p/26119632,Watts Mid,$100.00
493,Clarks,boots,Black Tumbled Leather,m,http://clarks.scene7.com/is/image/clarks/26113064_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/ryerson-dale-black-tumbled-leather/p/26113064,Ryerson Dale,$150.00
494,Clarks,boots,Brown Nubuck,m,http://clarks.scene7.com/is/image/clarks/26113065_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/ryerson-dale-brown-nubuck/p/26113065,Ryerson Dale,$150.00
495,Clarks,boots,Multicolour Suede,m,http://clarks.scene7.com/is/image/clarks/26118581_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-multicolour-suede/p/26118581,Desert Boot,$140.00
496,Clarks,boots,Brown Warm Lined Leather,m,http://clarks.scene7.com/is/image/clarks/26120095_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/baystone-top-gtx-brown-warm-lined-leather/p/26120095,Baystone Top GTX,$180.00
497,Clarks,boots,Tan Nubuck-Waterproof,m,http://clarks.scene7.com/is/image/clarks/26121911_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-low-boots/allyn-top-tan-nubuck-waterproof/p/26121911,Allyn Top,$150.00
498,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26119325_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/lawes-hi-gtx-brown-leather/p/26119325,Lawes Hi GTX,$175.00
499,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26071973_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/rockie-hi-gtx-brown-leather/p/26071973,Rockie Hi GTX,$170.00
500,Clarks,boots,Black Oily Leather,m,http://clarks.scene7.com/is/image/clarks/26119612_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/cotrell-rise-black-oily-leather/p/26119612,Cotrell Rise,$100.00
501,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26102528_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/stratton-limit-brown-leather/p/26102528,Stratton Limit,$135.00
502,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26102527_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/stratton-limit-black-leather/p/26102527,Stratton Limit,$135.00
503,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26104137_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/rockie-top-gtx-brown-leather/p/26104137,Rockie Top GTX,$170.00
504,Clarks,boots,Dark Brown Tumbled Leather,m,http://clarks.scene7.com/is/image/clarks/26111059_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/varick-hill-dark-brown-tumbled-leather/p/26111059,Varick Hill,$140.00
505,Clarks,boots,Brown Tumbled Leather,m,http://clarks.scene7.com/is/image/clarks/26120230_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/allyn-up-brown-tumbled-leather/p/26120230,Allyn Up,$150.00
506,Clarks,boots,Brown Oily Leather,m,http://clarks.scene7.com/is/image/clarks/26119807_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/cotrell-rise-brown-oily-leather/p/26119807,Cotrell Rise,$100.00
507,Clarks,boots,Black Leather-Waterproof,m,http://clarks.scene7.com/is/image/clarks/26121398_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-waterproof-boots/allyn-top-black-leather-waterproof/p/26121398,Allyn Top,$150.00
508,Clarks,boots,Rust Vintage Suede,m,http://clarks.scene7.com/is/image/clarks/26118569_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens/wallabee-boot-rust-vintage-suede/p/26118569,Wallabee Boot,$150.00
509,Clarks,boots,Taupe Distressed,m,http://clarks.scene7.com/is/image/clarks/26113257_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/desert-mali-taupe-distressed/p/26113257,Desert Mali,$150.00
510,Clarks,boots,Grey Warm Lined Nubuck,m,http://clarks.scene7.com/is/image/clarks/26119280_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/baystone-up-gtx-grey-warm-lined-nubuck/p/26119280,Baystone Up GTX,$180.00
511,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119445_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/tifton-top-black-leather/p/26119445,Tifton Top,$100.00
512,Clarks,boots,Cognac Leather,m,http://clarks.scene7.com/is/image/clarks/26111058_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/varick-hill-cognac-leather/p/26111058,Varick Hill,$140.00
513,Clarks,boots,Nut Brown Suede,m,http://clarks.scene7.com/is/image/clarks/26118559_AZ?$prod_list$,http://www.clarksusa.com/us/originals/originals-mens-desert-boots/desert-boot-nut-brown-suede/p/26118559,Desert Boot,$140.00
514,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26120229_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-waterproof-boots/allyn-up-black-leather/p/26120229,Allyn Up,$150.00
515,Clarks,boots,Mushroom Nubuck,m,http://clarks.scene7.com/is/image/clarks/26119323_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/kyston-mid-mushroom-nubuck/p/26119323,Kyston Mid,$140.00
516,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26120460_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/faulkner-on-black-leather/p/26120460,Faulkner On,$150.00
517,Clarks,boots,Tan Leather,m,http://clarks.scene7.com/is/image/clarks/26119601_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/brocton-mid-tan-leather/p/26119601,Brocton Mid,$140.00
518,Clarks,boots,Dark Brown Lea,m,http://clarks.scene7.com/is/image/clarks/26122252_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/trapell-mid-dark-brown-lea/p/26122252,Trapell Mid,$135.00
519,Clarks,boots,Navy Leather,m,http://clarks.scene7.com/is/image/clarks/26112780_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-view-all/desert-boot-navy-leather/p/26112780,Desert Boot,$140.00
520,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119346_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/brocton-mid-black-leather/p/26119346,Brocton Mid,$140.00
521,Clarks,boots,Cognac Leather,m,http://clarks.scene7.com/is/image/clarks/26119481_AZ?$prod_list$,http://www.clarksusa.com/us/mens-technologies/mens-ortholite/frelan-hike-cognac-leather/p/26119481,Frelan Hike,$140.00
522,Clarks,boots,Black Waterproof Leather,m,http://clarks.scene7.com/is/image/clarks/26119721_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-waterproof-boots/walbeck-top-black-waterproof-leather/p/26119721,Walbeck Top,$115.00
523,Clarks,boots,Black Nubuck,m,http://clarks.scene7.com/is/image/clarks/26110678_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/muckers-camo-black-nubuck/p/26110678,Muckers Camo,$150.00
524,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26119652_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-casual-boots/devington-cap-brown-leather/p/26119652,Devington Cap,$110.00
525,Clarks,boots,Brown Waterproof LEather,m,http://clarks.scene7.com/is/image/clarks/26119722_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-waterproof-boots/walbeck-top-brown-waterproof-leather/p/26119722,Walbeck Top,$115.00
526,Clarks,boots,Black Suede,m,http://clarks.scene7.com/is/image/clarks/26119025_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-gore-tex-boots/desert-boot-gtx-black-suede/p/26119025,Desert Boot GTX,$160.00
527,Clarks,boots,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26121885_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-winter-boots/mens-waterproof-boots/newkirk-up-gtx-brown-leather/p/26121885,Newkirk Up Gtx,$150.00
528,Clarks,boots,Black Leather,m,http://clarks.scene7.com/is/image/clarks/26119872_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-boots/mens-dress-boots/edmen-rise-black-leather/p/26119872,Edmen Rise,$110.00
529,Clarks,sandals,Brown Leather,m,http://clarks.scene7.com/is/image/clarks/26115080_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/raffe-bay-brown-leather/p/26115080,Raffe Bay,$125.00
530,Clarks,sandals,Brown Tumbled Leather,m,http://clarks.scene7.com/is/image/clarks/26115078_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/raffe-coast-brown-tumbled-leather/p/26115078,Raffe Coast,$120.00
531,Clarks,sandals,Brown Cotton Webbing,m,http://clarks.scene7.com/is/image/clarks/26116407_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/riverway-webb-brown-cotton-webbing/p/26116407,Riverway Webb,$60.00
532,Clarks,sandals,Black Cotton Webbing,m,http://clarks.scene7.com/is/image/clarks/26116409_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/riverway-webb-black-cotton-webbing/p/26116409,Riverway Webb,$60.00
533,Clarks,sandals,Tan,m,http://clarks.scene7.com/is/image/clarks/26118153_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/beayer-walk-tan/p/26118153,Beayer Walk,$50.00
534,Clarks,sandals,Brown,m,http://clarks.scene7.com/is/image/clarks/26118154_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/mens-flip-flops-sandals/beayer-walk-brown/p/26118154,Beayer Walk,$50.00
535,Clarks,sandals,Brown Tumbled Leather,m,http://clarks.scene7.com/is/image/clarks/26115087_AZ?$prod_list$,http://www.clarksusa.com/us/mens/mens-sandals/raffe-sun-brown-tumbled-leather/p/26115087,Raffe Sun,$120.00
